RAW_TP10
250.2
109.5
179.3
146.2
195.0
171.6
276.4
281.6
110.4
240.5
105.1
207.5
160.7
262.7
265.5
132.5
130.1
290.5
114.8
227.2
89.45
282.8
270.7
215.5
213.5
115.2
113.6
126.9
244.9
158.3
253.8
105.9
280.0
156.7
283.2
191.7
190.5
124.1
262.3
105.9
139.8
221.2
266.7
134.1
249.4
127.3
254.2
285.6
182.5
190.1
112.4
106.3
282.4
208.7
290.5
237.3
97.10
168.8
159.1
122.0
276.0
121.6
219.1
157.5
286.4
286.4
236.9
267.9
203.0
146.6
236.9
270.3
105.1
164.3
138.2
120.8
264.7
271.5
289.7
152.7
120.0
220.4
202.6
200.2
120.0
275.2
131.7
253.4
130.9
110.8
214.3
259.8
167.2
283.6
170.4
129.7
267.1
114.0
85.42
102.3
280.8
208.7
283.2
232.0
180.1
168.4
281.6
288.9
274.3
195.0
130.9
251.0
132.5
262.3
119.6
220.0
168.0
97.10
132.9
273.1
121.2
155.9
261.0
246.9
259.8
144.6
99.52
288.4
170.0
239.3
257.0
97.10
244.1
271.5
161.9
277.2
236.9
198.6
102.7
132.5
112.8
193.8
278.4
120.4
130.5
124.1
218.7
230.0
174.4
271.9
98.71
270.7
159.9
186.9
125.7
253.4
250.2
121.2
272.7
220.4
150.6
182.5
277.6
110.8
77.36
152.3
234.5
131.3
252.2
103.5
143.8
257.8
152.3
266.7
103.5
110.4
274.7
215.9
287.2
151.0
240.9
265.9
162.3
187.3
116.8
188.5
277.2
217.9
132.1
259.4
128.5
190.1
239.3
117.6
173.2
244.9
176.4
281.2
278.0
286.4
224.8
111.6
116.8
129.3
269.1
164.3
129.3
220.0
259.8
299.3
109.1
91.06
270.3
202.2
250.6
224.0
114.4
240.1
170.8
279.2
163.5
127.3
271.1
221.2
122.8
113.6
192.6
129.7
188.1
281.6
267.1
117.2
267.1
131.7
220.0
258.6
148.6
118.4
274.3
270.3
172.0
151.5
246.5
96.30
97.10
216.7
94.28
213.1
278.8
181.7
145.8
269.5
261.9
275.6
232.8
117.2
211.9
290.5
117.2
138.6
157.1
218.3
112.8
125.3
134.1
174.0
265.5
283.6
237.3
273.9
255.8
116.8
146.6
215.9
188.1
103.5
215.1
105.9
195.8
284.4
159.9
276.4
250.2
248.6
122.4
124.1
282.8
173.6
101.9
215.9
267.5
230.0
122.8
100.7
286.8
188.5
184.9
132.1
128.9
167.2
120.4
263.5
264.7
238.9
132.5
192.1
287.2
281.2
216.7
95.89
169.2
130.1
251.4
106.7
151.5
148.2
246.9
241.7
132.9
266.3
259.0
290.1
107.9
244.9
273.1
162.3
235.3
251.8
96.70
195.0
113.6
203.8
277.2
129.3
139.0
283.2
190.9
236.9
130.9
102.7
177.6
267.5
208.7
118.0
166.0
279.6
259.8
187.3
169.2
134.5
105.9
126.9
147.0
274.3
221.6
280.0
249.4
91.06
291.7
231.2
269.5
153.9
115.2
277.2
263.9
157.5
237.3
112.8
140.6
102.3
143.8
102.3
278.4
173.6
217.9
178.0
214.7
263.9
102.7
242.9
130.9
245.7
232.8
183.7
280.8
233.2
175.6
272.3
122.8
109.5
107.1
215.9
170.8
276.8
231.6
96.70
284.0
110.8
209.5
168.4
298.9
135.7
101.1
260.6
258.6
117.6
117.6
223.6
156.7
278.0
247.8
272.3
117.6
156.3
110.4
121.2
249.0
221.2
266.7
217.1
253.0
249.8
284.4
126.5
127.3
200.2
107.9
192.6
124.5
134.9
282.0
250.6
159.1
95.09
273.1
187.7
217.9
104.3
274.3
202.2
94.68
173.2
115.2
263.5
214.7
134.5
204.6
140.6
151.5
238.1
267.5
280.8
269.1
119.6
261.5
157.5
275.2
226.4
140.2
118.8
100.7
260.6
160.3
128.9
230.8
295.7
222.8
130.9
281.6
203.8
300.9
131.3
165.6
110.8
257.4
125.3
214.7
253.0
277.6
139.8
107.5
184.1
238.5
289.7
102.3
191.7
109.1
282.4
203.8
162.3
101.9
264.3
241.7
256.6
273.5
127.7
151.9
277.2
189.7
205.0
90.65
129.3
91.46
216.7
251.8
151.5
248.2
286.4
126.9
176.8
113.6
278.0
238.9
139.0
108.7
205.0
105.1
203.0
278.4
167.6
122.4
244.1
284.0
265.1
142.6
249.4
168.0
158.7
180.9
280.8
214.7
135.7
122.4
263.5
88.24
273.9
232.4
125.7
130.1
249.8
251.0
129.7
112.8
181.7
219.5
152.3
275.6
86.63
270.3
157.5
134.5
282.8
113.6
151.5
267.9
113.6
262.3
281.6
164.7
113.6
237.3
232.4
